thread_index,comment_index,author,reactor,reaction
394,1065,101.0,197.0,Like
394,1065,101.0,199.0,Like
394,1065,101.0,156.0,Like
394,1065,101.0,1.0,Like
394,1065,101.0,40.0,Like
394,1071,174.0,1.0,Like
394,1279,101.0,178.0,Like
394,1281,199.0,156.0,Like
394,1281,199.0,178.0,Like
394,1281,199.0,25.0,Like
394,1281,199.0,101.0,Like
394,1281,199.0,29.0,Like
394,1283,156.0,178.0,Like
394,1283,156.0,223.0,Like
394,1283,156.0,101.0,Like
394,1293,178.0,101.0,Like
394,1293,178.0,156.0,Like
394,1296,172.0,156.0,Gas
394,1296,172.0,101.0,Gas
394,1302,101.0,197.0,Like
394,1302,101.0,49.0,Like
394,1302,101.0,156.0,Like
394,1302,101.0,199.0,Like
395,1064,174.0,101.0,Like
395,1064,174.0,1.0,Like
395,1075,174.0,1.0,Mason +1
395,1075,174.0,101.0,Like
397,1068,175.0,176.0,Gas
397,1068,175.0,29.0,Gas
397,1068,175.0,40.0,Gas
397,1068,175.0,101.0,Gas
397,1110,29.0,176.0,Hitler Approves
397,1110,29.0,101.0,Like
397,1114,101.0,40.0,Like
397,1114,101.0,176.0,Like
398,1073,176.0,101.0,Like
399,1077,101.0,233.0,Mason +1
399,1077,101.0,236.0,Like
399,1077,101.0,49.0,Like
399,1077,101.0,126.0,Mason +1
399,1077,101.0,178.0,Like
399,1077,101.0,176.0,Mason +1
399,1077,101.0,1.0,Like
399,1111,152.0,250.0,Like
399,1111,152.0,229.0,Like
399,1197,199.0,147.0,Like
399,1197,199.0,94.0,Like
399,1197,199.0,25.0,Like
399,1197,199.0,101.0,Like
399,1197,199.0,1.0,Like
399,1232,210.0,101.0,Like
399,1375,229.0,233.0,Mason +1
399,1375,229.0,178.0,Like
399,1375,229.0,147.0,Like
399,1375,229.0,101.0,Like
399,1474,178.0,229.0,Like
399,1474,178.0,101.0,Like
399,1475,236.0,196.0,Like
399,1475,236.0,1.0,Like
399,1475,236.0,178.0,Like
399,1475,236.0,229.0,Like
399,1475,236.0,101.0,Like
399,1475,236.0,199.0,Like
400,1080,178.0,625.0,Like
400,1080,178.0,109.0,Hitler Approves
400,1080,178.0,152.0,Like
400,1080,178.0,49.0,Like
400,1080,178.0,101.0,Like
404,1088,148.0,152.0,Like
404,1088,148.0,49.0,Like
404,1088,148.0,1.0,Like
404,1088,148.0,156.0,Like
405,1091,184.0,40.0,Gas
405,1091,184.0,101.0,Gas
405,1091,184.0,29.0,Gas
405,1096,1.0,176.0,Like
405,1096,1.0,101.0,Like
405,1107,29.0,40.0,Like
405,1107,29.0,101.0,Like
406,1106,42.0,1030.0,Like
406,1106,42.0,49.0,Like
406,1106,42.0,138.0,Like
406,1106,42.0,1.0,Like
406,1108,29.0,237.0,Like
408,1134,101.0,178.0,Like
408,1141,42.0,178.0,Like
408,2047,299.0,229.0,Like
408,2068,299.0,101.0,Like
408,2072,42.0,101.0,Like
408,2072,42.0,299.0,Like
409,1133,101.0,40.0,Like
412,1155,101.0,1.0,Like
412,1156,1.0,101.0,Like
412,1192,101.0,1.0,Like
420,1170,156.0,1.0,Like
420,1189,156.0,1.0,Like
422,1182,199.0,178.0,Like
422,1182,199.0,101.0,Like
422,1182,199.0,126.0,Like
422,1182,199.0,42.0,Hitler Approves
422,1182,199.0,1.0,Like
422,1193,42.0,199.0,Like
423,1187,1.0,147.0,Like
423,1187,1.0,229.0,Like
423,1187,1.0,299.0,Like
423,1187,1.0,178.0,Like
423,1187,1.0,43.0,Like
425,1214,201.0,152.0,Gas
425,1214,201.0,25.0,Gas
425,1214,201.0,40.0,Gas
425,1214,201.0,101.0,Gas
425,1214,201.0,126.0,Gas
425,1217,101.0,199.0,Like
425,1217,101.0,126.0,Like
425,1221,201.0,101.0,Gas
425,1221,201.0,126.0,Gas
425,1221,201.0,25.0,Gas
426,1195,201.0,299.0,Shlomo
426,1195,201.0,233.0,Shlomo
427,1201,101.0,178.0,Like
427,1201,101.0,1.0,Like
427,1204,40.0,1.0,Like
427,1207,1.0,101.0,Like
428,1215,198.0,25.0,Like
428,1215,198.0,40.0,Like
430,1223,210.0,94.0,Like
430,1223,210.0,1.0,Like
435,1238,216.0,101.0,Like
435,1238,216.0,152.0,Like
436,1240,156.0,233.0,Hitler Approves
436,1240,156.0,43.0,Like
436,1243,152.0,43.0,Like
436,1243,152.0,156.0,Like
436,1248,156.0,152.0,Like
436,1248,156.0,43.0,Like
436,1269,156.0,152.0,Like
436,1284,152.0,156.0,Like
436,1517,196.0,156.0,Like
436,1517,196.0,1.0,Like
436,1527,233.0,156.0,Like
437,1245,101.0,224.0,Like
437,1245,101.0,1.0,Like
437,1245,101.0,156.0,Like
437,1249,156.0,199.0,Like
437,1249,156.0,101.0,Like
438,1631,40.0,1030.0,Like
439,1257,217.0,229.0,Like
439,1257,217.0,156.0,Like
439,1257,217.0,1.0,Like
439,1257,217.0,199.0,Like
440,1258,42.0,119.0,Like
440,1258,42.0,178.0,Like
440,1258,42.0,25.0,Like
440,1258,42.0,199.0,Like
440,1258,42.0,49.0,Like
440,1258,42.0,156.0,Like
441,1260,219.0,101.0,Like
442,1270,193.0,1.0,Like
442,1270,193.0,101.0,Like
442,1271,101.0,1.0,Like
442,1274,148.0,1.0,Like
442,1274,148.0,126.0,Like
442,1274,148.0,178.0,Like
442,1274,148.0,156.0,Like
442,1274,148.0,101.0,Like
442,1289,156.0,1.0,Like
442,1290,101.0,1.0,Like
442,1290,101.0,178.0,Like
442,1292,210.0,1.0,Like
442,1292,210.0,101.0,Like
442,1298,40.0,1.0,Like
442,1298,40.0,101.0,Like
442,1298,40.0,178.0,Like
442,1300,101.0,1.0,Like
442,1300,101.0,193.0,Hitler Approves
444,1304,101.0,1.0,Like
444,1310,1.0,101.0,Like
444,1311,221.0,101.0,Like
444,1311,221.0,1.0,Like
446,1303,101.0,1.0,Like
447,1306,224.0,101.0,Like
455,1322,229.0,244.0,Like
455,1322,229.0,171.0,Like
455,1322,229.0,1.0,Like
460,1335,233.0,229.0,Mason +1
462,1346,234.0,156.0,Like
462,1353,101.0,530.0,Like
462,1353,101.0,178.0,Like
462,1359,199.0,178.0,Like
462,1359,199.0,49.0,Like
462,1359,199.0,1.0,Like
462,1359,199.0,101.0,Like
462,1368,178.0,1.0,Like
462,1368,178.0,101.0,Like
462,1393,1.0,126.0,Like
462,1393,1.0,101.0,Like
462,1404,234.0,229.0,Gas
462,1404,234.0,233.0,Gas
462,1404,234.0,1.0,Gas
462,1405,178.0,530.0,Like
462,1405,178.0,1.0,Like
462,1406,101.0,1.0,Like
463,1348,156.0,424.0,Like
463,1348,156.0,335.0,Like
463,1348,156.0,229.0,Like
463,1348,156.0,299.0,Like
463,2437,299.0,156.0,Like
466,1367,101.0,250.0,Like
466,1367,101.0,233.0,Like
466,1367,101.0,229.0,Like
466,1369,229.0,101.0,Like
466,1369,229.0,530.0,Like
466,1369,229.0,233.0,Like
466,1373,233.0,101.0,Like
466,1373,233.0,229.0,Sneaky Nazi
466,1380,42.0,147.0,Like
466,1380,42.0,229.0,Like
466,1380,42.0,49.0,Like
466,1380,42.0,178.0,Like
466,1380,42.0,101.0,Like
466,1380,42.0,1.0,Like
466,1380,42.0,233.0,Like
466,1383,178.0,229.0,Like
466,1383,178.0,101.0,Like
466,1394,199.0,101.0,Like
467,1370,236.0,101.0,Like
468,1376,239.0,1.0,Like
469,1389,240.0,101.0,Like
469,1389,240.0,1.0,Hitler Approves
470,1411,243.0,198.0,Like
470,1439,171.0,156.0,Like
474,1459,29.0,121.0,Like
474,1459,29.0,138.0,Like
474,1459,29.0,233.0,Like
474,1459,29.0,178.0,Like
474,1459,29.0,530.0,Like
474,1459,29.0,101.0,Like
474,1459,29.0,1.0,Like
474,1529,233.0,229.0,Like
474,1553,233.0,229.0,Like
474,1559,178.0,244.0,Like
474,1560,101.0,1.0,Like
474,1560,101.0,233.0,Mason +1
474,1560,101.0,199.0,Like
474,1569,233.0,101.0,Like
474,1569,233.0,229.0,Mason +1
474,1587,244.0,743.0,Like
474,1860,25.0,1.0,Like
474,2107,333.0,29.0,Gas
474,2107,333.0,221.0,Gas
474,2107,333.0,101.0,Gas
474,2111,1.0,221.0,Like
474,2111,1.0,229.0,Like
474,2111,1.0,244.0,Like
474,2111,1.0,101.0,Like
474,2258,221.0,101.0,Like
474,2258,221.0,244.0,Like
475,1442,236.0,910.0,Like
475,1442,236.0,178.0,Like
475,1442,236.0,1.0,Like
475,1446,199.0,1.0,Like
475,1447,236.0,138.0,Like
475,1810,236.0,43.0,Like
475,1810,236.0,1.0,Like
476,1452,245.0,1.0,Like
476,1452,245.0,101.0,Like
477,1456,109.0,236.0,Like
477,1456,109.0,126.0,Like
477,1456,109.0,49.0,Like
477,1456,109.0,233.0,Like
477,1461,229.0,233.0,Like
477,1465,147.0,229.0,Like
477,1469,237.0,109.0,Hitler Approves
477,1469,237.0,198.0,Like
477,1479,198.0,109.0,Hitler Approves
478,1464,247.0,239.0,Like
478,1464,247.0,29.0,Gas
478,1677,247.0,239.0,Like
478,1723,101.0,247.0,Like
478,1727,29.0,239.0,Gas
479,1466,249.0,198.0,Gas
479,1466,249.0,40.0,Sneaky Nazi
479,1466,249.0,29.0,Gas
479,1466,249.0,229.0,Gas
479,1472,101.0,229.0,Like
480,1476,29.0,233.0,Sneaky Nazi
480,1477,250.0,1.0,Like
480,1501,178.0,233.0,Like
480,1501,178.0,101.0,Like
480,1508,178.0,101.0,Like
480,1508,178.0,250.0,Like
480,1518,250.0,178.0,Like
480,1544,178.0,250.0,Hitler Approves
483,1487,196.0,229.0,Like
483,1487,196.0,101.0,Like
483,1487,196.0,1.0,Like
483,1491,29.0,40.0,Like
488,1531,132.0,250.0,Like
488,1531,132.0,101.0,Like
488,1548,101.0,625.0,Like
488,1548,101.0,178.0,Like
488,1548,101.0,1.0,Like
494,1563,199.0,229.0,Like
494,1563,199.0,196.0,Like
494,1571,233.0,229.0,Like
494,1578,229.0,101.0,Like
494,1583,229.0,199.0,Like
495,1565,265.0,101.0,Gas
495,1565,265.0,229.0,Gas
495,1565,265.0,196.0,Gas
495,1565,265.0,233.0,Gas
495,1573,1.0,233.0,Like
496,1574,266.0,156.0,Gas
496,1574,266.0,233.0,Gas
496,1574,266.0,101.0,Gas
496,1574,266.0,199.0,Gas
496,1574,266.0,29.0,Gas
496,1577,199.0,178.0,Like
496,1577,199.0,101.0,Like
496,1577,199.0,229.0,Like
496,1577,199.0,1.0,Like
496,1579,229.0,1.0,Like
496,1579,229.0,101.0,Like
496,1580,101.0,178.0,Like
496,1580,101.0,229.0,Like
496,1580,101.0,1.0,Like
496,1585,233.0,229.0,Like
498,1588,1.0,915.0,Hitler Approves
498,1588,1.0,863.0,Hitler Approves
498,1588,1.0,178.0,Hitler Approves
498,1588,1.0,177.0,Like
498,1588,1.0,237.0,Hitler Approves
498,1588,1.0,199.0,Like
498,1588,1.0,233.0,Hitler Approves
498,1588,1.0,156.0,Like
498,1588,1.0,229.0,Like
498,1588,1.0,126.0,Like
498,1588,1.0,101.0,Like
499,1589,246.0,229.0,Like
500,1590,267.0,49.0,Gas
500,1590,267.0,251.0,Gas
500,1590,267.0,229.0,Gas
500,1590,267.0,101.0,Gas
500,1590,267.0,196.0,Gas
500,1590,267.0,233.0,Gas
500,1590,267.0,29.0,Gas
500,1592,29.0,229.0,Like
500,1592,29.0,237.0,Like
500,1592,29.0,101.0,Like
500,1594,233.0,229.0,Like
500,1594,233.0,237.0,Like
500,1595,156.0,43.0,Gas
500,1595,156.0,29.0,Gas
500,1595,156.0,229.0,Gas
500,1595,156.0,25.0,Like
500,1596,101.0,229.0,Like
500,1599,156.0,229.0,Gas
500,1602,29.0,229.0,Like
500,1602,29.0,237.0,Like
500,1602,29.0,101.0,Like
500,1602,29.0,1.0,Like
500,1606,237.0,229.0,Like
500,1606,237.0,244.0,Like
500,1607,237.0,229.0,Like
500,1622,148.0,237.0,Like
500,1635,42.0,43.0,Like
500,1635,42.0,1.0,Like
500,1635,42.0,237.0,Like
500,1637,237.0,1.0,Like
502,1600,270.0,233.0,Gas
502,1600,270.0,29.0,Gas
502,1604,101.0,229.0,Like
502,1605,29.0,229.0,Like
502,1617,233.0,101.0,Like
502,1617,233.0,229.0,Like
504,1615,272.0,1.0,Like
509,1627,275.0,299.0,Like
511,1640,237.0,229.0,Like
511,1640,237.0,239.0,Like
511,1670,229.0,101.0,Like
511,1670,229.0,239.0,Gas
512,1638,138.0,178.0,Like
512,1638,138.0,49.0,Like
512,1638,138.0,1.0,Like
512,1638,138.0,101.0,Like
512,1638,138.0,239.0,Gas
512,1643,42.0,178.0,Like
512,1643,42.0,49.0,Like
512,1643,42.0,237.0,Like
512,1643,42.0,229.0,Like
512,1643,42.0,138.0,Like
514,1655,279.0,237.0,Like
514,1658,196.0,1.0,Like
514,1658,196.0,237.0,Like
514,1663,196.0,237.0,Like
514,1663,196.0,1.0,Like
514,1768,279.0,237.0,Like
514,1770,178.0,237.0,Like
514,1772,239.0,237.0,Like
519,1706,239.0,237.0,Like
519,1720,282.0,273.0,Gas
519,1720,282.0,233.0,Gas
519,1720,282.0,101.0,Gas
519,1720,282.0,1.0,Gas
519,1721,1.0,237.0,Like
519,1721,1.0,178.0,Like
519,1721,1.0,233.0,Like
519,1721,1.0,101.0,Like
519,1724,233.0,101.0,Like
519,1724,233.0,178.0,Like
519,1736,282.0,233.0,Gas
519,1736,282.0,273.0,Mason +1
519,1748,178.0,239.0,Like
520,1686,239.0,237.0,Like
520,1691,273.0,1.0,Like
520,1691,273.0,237.0,Like
520,1707,239.0,273.0,Gas
522,1763,101.0,221.0,Like
527,1798,269.0,199.0,Gas
527,1798,269.0,178.0,Gas
527,1798,269.0,164.0,Gas
527,1798,269.0,29.0,Gas
527,1798,269.0,101.0,Gas
527,1802,1.0,199.0,Like
527,1802,1.0,178.0,Like
527,1802,1.0,164.0,Like
527,1802,1.0,229.0,Like
527,1802,1.0,101.0,Like
527,1809,178.0,138.0,Like
527,1811,269.0,239.0,Like
527,1818,199.0,178.0,Like
527,1818,199.0,25.0,Like
527,1818,199.0,101.0,Like
527,1818,199.0,1.0,Like
527,1818,199.0,237.0,Like
527,1823,273.0,101.0,Like
527,1823,273.0,239.0,Gas
527,1828,269.0,239.0,Like
532,1863,1.0,25.0,Like
532,1863,1.0,275.0,Like
532,1863,1.0,178.0,Like
532,1863,1.0,236.0,Like
532,1863,1.0,138.0,Like
532,1863,1.0,101.0,Like
532,1864,236.0,101.0,Like
532,1864,236.0,1.0,Like
532,1864,236.0,138.0,Like
532,1872,236.0,138.0,Like
532,1872,236.0,178.0,Hitler Approves
532,1872,236.0,1.0,Hitler Approves
532,1872,236.0,25.0,Like
532,1884,178.0,138.0,Like
535,2009,287.0,239.0,Like
535,2081,287.0,239.0,Like
538,1885,530.0,199.0,Like
538,1886,236.0,199.0,Like
538,1886,236.0,229.0,Like
538,1888,156.0,1.0,Like
538,1888,156.0,199.0,Like
538,1888,156.0,244.0,Like
538,1889,101.0,178.0,Like
538,1889,101.0,1.0,Mason +1
538,1889,101.0,199.0,Like
538,1891,236.0,156.0,Like
538,1891,236.0,199.0,Like
538,1892,239.0,156.0,Like
539,1893,236.0,915.0,Like
539,1893,236.0,763.0,Like
539,1893,236.0,921.0,Like
539,1893,236.0,625.0,Like
539,1893,236.0,99.0,Like
539,1893,236.0,178.0,Like
539,1893,236.0,26.0,Like
539,1893,236.0,199.0,Like
539,1893,236.0,229.0,Like
539,1893,236.0,1.0,Like
540,1896,29.0,101.0,Like
542,1902,299.0,290.0,Like
542,1992,299.0,101.0,Like
543,1904,290.0,42.0,Like
543,1904,290.0,299.0,Mason +1
543,1904,290.0,101.0,Like
545,1910,304.0,121.0,Gas
545,1910,304.0,101.0,Gas
547,1914,236.0,481.0,Like
547,1914,236.0,299.0,Like
547,1919,40.0,481.0,Like
547,1919,40.0,229.0,Like
547,1920,274.0,229.0,Like
547,1920,274.0,312.0,Hitler Approves
547,1926,199.0,274.0,Gas
547,1927,274.0,199.0,Shlomo
547,1928,199.0,481.0,Like
547,1928,199.0,221.0,Shlomo
547,1928,199.0,274.0,Shlomo
547,1929,101.0,221.0,Like
547,1929,101.0,1.0,Hitler Approves
547,1929,101.0,210.0,Like
547,1929,101.0,229.0,Like
547,1929,101.0,199.0,Like
547,1936,156.0,239.0,Like
547,1936,156.0,196.0,Like
547,1936,156.0,252.0,Like
547,1937,178.0,221.0,Like
547,1937,178.0,275.0,Like
547,1937,178.0,156.0,Like
547,1938,25.0,221.0,Like
547,1938,25.0,530.0,Gas
547,1938,25.0,236.0,Like
547,1938,25.0,229.0,Like
547,1938,25.0,156.0,Like
547,1945,40.0,25.0,Like
547,1945,40.0,239.0,Like
547,1977,121.0,99.0,Gas
547,1977,121.0,239.0,Gas
547,1979,101.0,481.0,Like
547,1979,101.0,198.0,Mason +1
547,1979,101.0,199.0,Like
547,1979,101.0,121.0,Like
547,1985,156.0,121.0,Like
547,1986,196.0,239.0,Like
547,1987,239.0,121.0,Gas
547,1996,274.0,25.0,Like
547,1996,274.0,40.0,Like
547,1996,274.0,239.0,Like
547,2012,239.0,25.0,Like
547,2014,274.0,239.0,Like
547,2019,101.0,25.0,Like
547,2020,210.0,229.0,Like
547,2027,239.0,121.0,Like
547,2032,101.0,229.0,Like
547,2032,101.0,121.0,Like
547,2332,310.0,481.0,Like
547,2332,310.0,25.0,Like
547,2332,310.0,236.0,Like
547,2332,310.0,221.0,Mason +1
547,2332,310.0,101.0,Like
547,2332,310.0,1.0,Mason +1
547,2338,244.0,25.0,Like
547,2338,244.0,221.0,Like
548,1961,101.0,196.0,Like
548,1961,101.0,25.0,Like
549,1921,310.0,1.0,Like
550,1922,286.0,156.0,Like
550,1922,286.0,299.0,Like
550,2048,299.0,286.0,Hitler Approves
550,2061,239.0,275.0,Like
550,2061,239.0,252.0,Like
556,1957,274.0,121.0,Like
556,1959,101.0,236.0,Like
556,1967,101.0,121.0,Like
557,1963,313.0,273.0,Like
558,1971,315.0,101.0,Gas
559,1976,317.0,156.0,Like
559,1976,317.0,42.0,Like
559,1976,317.0,297.0,Like
559,1976,317.0,275.0,Like
559,1976,317.0,177.0,Like
562,2016,311.0,229.0,Like
562,2016,311.0,101.0,Like
569,2052,286.0,299.0,Like
569,2052,286.0,1.0,Like
569,2052,286.0,196.0,Like
569,2052,286.0,101.0,Like
571,2062,331.0,156.0,Like
571,2215,331.0,299.0,Like
574,2086,239.0,1.0,Rockwell Salute
576,2153,335.0,299.0,Like
576,2153,335.0,101.0,Like
576,2159,101.0,229.0,Like
579,2117,101.0,229.0,Like
579,2117,101.0,239.0,Gas
579,2119,299.0,101.0,Like
579,2119,299.0,1.0,Like
579,2120,299.0,101.0,Like
579,2123,101.0,1.0,Like
579,2131,333.0,299.0,Gas
579,2191,333.0,229.0,Sneaky Nazi
579,2191,333.0,299.0,Gas
579,2235,299.0,229.0,Like
579,2244,351.0,221.0,Like
580,2104,1.0,748.0,Like
580,2104,1.0,530.0,Like
580,2104,1.0,229.0,Like
580,2104,1.0,239.0,Like
580,2104,1.0,299.0,Like
580,2115,299.0,239.0,Like
581,2121,341.0,351.0,Gas
581,2121,341.0,29.0,Gas
581,2128,101.0,29.0,Like
581,2130,341.0,333.0,Gas
581,2174,101.0,178.0,Like
581,2180,341.0,42.0,Gas
581,2180,341.0,101.0,Gas
581,2180,341.0,333.0,Gas
581,2181,341.0,42.0,Gas
581,2187,101.0,178.0,Like
581,2189,335.0,178.0,Like
581,2189,335.0,101.0,Like
591,2166,101.0,221.0,Like
591,2170,148.0,196.0,Like
591,2245,221.0,148.0,Like
591,2245,221.0,101.0,Like
591,2245,221.0,299.0,Like
591,2245,221.0,229.0,Like
593,2178,343.0,121.0,Gas
593,2219,299.0,156.0,Like
593,2226,121.0,299.0,Like
593,2227,42.0,299.0,Like
593,2229,42.0,299.0,Like
593,2251,164.0,229.0,Mason +1
593,2288,101.0,221.0,Like
593,2289,299.0,221.0,Like
593,2303,299.0,229.0,Like
593,2304,229.0,299.0,Like
593,2307,121.0,229.0,Like
593,2309,40.0,229.0,Like
593,2341,221.0,229.0,Like
594,2183,339.0,101.0,Like
594,2183,339.0,335.0,Hitler Approves
595,2266,229.0,328.0,Like
596,2206,101.0,229.0,Like
596,2207,221.0,229.0,Like
596,2209,335.0,121.0,Like
596,2209,335.0,299.0,Like
596,2218,299.0,121.0,Like
596,2224,42.0,221.0,Like
598,2216,276.0,229.0,Like
601,2240,351.0,29.0,Gas
601,2240,351.0,164.0,Like
601,2240,351.0,42.0,Like
601,2249,221.0,42.0,Like
602,2253,299.0,168.0,Like
602,2253,299.0,101.0,Like
602,2253,299.0,1.0,Like
602,2254,221.0,101.0,Like
602,2254,221.0,1.0,Like
602,2264,1.0,25.0,Like
602,2264,1.0,229.0,Like
602,2265,229.0,178.0,Like
602,2265,229.0,99.0,Like
602,2265,229.0,25.0,Like
602,2265,229.0,275.0,Like
602,2265,229.0,164.0,Like
602,2265,229.0,1.0,Like
602,2265,229.0,221.0,Like
602,2268,164.0,229.0,Like
602,2282,101.0,25.0,Like
602,2282,101.0,221.0,Like
602,2283,229.0,360.0,Like
602,2283,229.0,221.0,Like
602,2311,335.0,99.0,Like
602,2311,335.0,1.0,Like
602,2311,335.0,229.0,Like
602,2313,279.0,1.0,Like
602,2314,335.0,229.0,Like
602,2314,335.0,279.0,Sneaky Nazi
602,2314,335.0,1.0,Like
602,2315,221.0,279.0,Like
602,2315,221.0,1.0,Like
602,2316,335.0,279.0,Gas
602,2316,335.0,1.0,Like
602,2323,1.0,229.0,Like
602,2323,1.0,279.0,Like
602,2323,1.0,299.0,Like
602,2325,299.0,229.0,Like
602,2325,299.0,335.0,Like
602,2329,236.0,1.0,Like
602,2340,221.0,299.0,Like
602,2475,178.0,530.0,Like
602,2475,178.0,229.0,Like
602,2475,178.0,351.0,Like
602,2490,530.0,351.0,Like
602,2491,351.0,530.0,Like
602,2549,290.0,178.0,Like
602,2549,290.0,530.0,Like
602,2549,290.0,1.0,Like
602,2549,290.0,299.0,Like
602,2552,299.0,101.0,Like
602,2552,299.0,290.0,Like
602,2553,290.0,530.0,Like
602,2553,290.0,299.0,Mason +1
602,2554,221.0,299.0,Like
602,2556,101.0,530.0,Like
602,2556,101.0,1.0,Like
602,2556,101.0,335.0,Like
602,2556,101.0,221.0,Like
602,2556,101.0,290.0,Like
602,2556,101.0,299.0,Like
603,2257,328.0,229.0,Like
604,2274,164.0,42.0,Mason +1
604,2274,164.0,1.0,Like
606,2339,299.0,335.0,Like
606,2369,236.0,299.0,Like
609,2343,361.0,244.0,Like
609,2343,361.0,335.0,Like
610,2345,335.0,625.0,Like
610,2345,335.0,768.0,Like
610,2345,335.0,406.0,Like
610,2345,335.0,290.0,Like
610,2345,335.0,42.0,Like
610,2345,335.0,229.0,Like
610,2345,335.0,299.0,Like
610,2345,335.0,221.0,Like
610,2345,335.0,244.0,Like
610,3918,399.0,406.0,Like
611,2347,335.0,625.0,Like
611,2347,335.0,229.0,Like
611,2347,335.0,236.0,Like
611,2347,335.0,42.0,Like
611,2347,335.0,1.0,Like
611,2850,236.0,843.0,Like
611,2850,236.0,410.0,Like
612,2351,362.0,244.0,Like
613,2352,335.0,843.0,Like
613,2352,335.0,42.0,Like
613,2352,335.0,164.0,Like
613,2352,335.0,244.0,Like
614,2354,362.0,423.0,Like
614,2354,362.0,275.0,Like
614,2357,1.0,236.0,Like
614,2357,1.0,351.0,Like
614,2359,101.0,229.0,Like
614,2359,101.0,236.0,Like
614,2359,101.0,275.0,Like
614,2360,362.0,101.0,Like
614,2390,344.0,328.0,Like
614,2390,344.0,42.0,Like
614,2390,344.0,1.0,Like
614,3117,362.0,328.0,Like
614,3118,362.0,328.0,Like
615,2361,101.0,922.0,Like
